Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral	Neutral
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Neutral	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (HA)	Neutral
Stressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neg  Valence	Negative
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Neutral	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (HA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Depressed	Negative
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Pos  Valence	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (HA)	Neutral
Depressed	Negative
Relaxed	Positive
Depressed	Negative
Excited	Positive
Stressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Relaxed	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral	Neutral
Relaxed	Positive
Neutral	Neutral
Stressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Pos  Valence	Positive
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral	Neutral
Neutral  (HA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Excited	Positive
Depressed	Negative
Stressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral	Neutral
Excited	Positive
Excited	Positive
Excited	Positive
Neutral	Neutral
Excited	Positive
Neutral	Neutral
Neutral	Neutral
Depressed	Negative
Stressed	Negative
Stressed	Negative
Neutral	Neutral
Neutral	Neutral
Excited	Positive
Neutral	Neutral
Stressed	Negative
Stressed	Negative
Neutral	Neutral
Depressed	Negative
Depressed	Negative
Excited	Positive
Depressed	Negative
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (HA)	Neutral
Depressed	Negative
Stressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (HA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Excited	Positive
Depressed	Negative
Relaxed	Positive
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Excited	Positive
Excited	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Neutral	Neutral
Stressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (HA)	Neutral
Neutral	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Excited	Positive
Stressed	Negative
Relaxed	Positive
Relaxed	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Excited	Positive
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Neutral	Neutral
Depressed	Negative
Stressed	Negative
Relaxed	Positive
Depressed	Negative
Depressed	Negative
Depressed	Negative
Excited	Positive
Neutral  (HA)	Neutral
Depressed	Negative
Neutral	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Depressed	Negative
Relaxed	Positive
Depressed	Negative
Stressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (HA)	Neutral
Stressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Excited	Positive
Neutral  (HA)	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Neutral  (HA)	Neutral
Pos  Valence	Positive
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Stressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (HA)	Neutral
Depressed	Negative
Relaxed	Positive
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Relaxed	Positive
Excited	Positive
Depressed	Negative
Neutral  (HA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (HA)	Neutral
Relaxed	Positive
Excited	Positive
Relaxed	Positive
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Stressed	Negative
Neutral	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neg  Valence	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (HA)	Neutral
Excited	Positive
Depressed	Negative
Depressed	Negative
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral	Neutral
Excited	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neg  Valence	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Depressed	Negative
Stressed	Negative
Relaxed	Positive
Depressed	Negative
Excited	Positive
Neutral	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Stressed	Negative
Depressed	Negative
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (HA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Relaxed	Positive
Depressed	Negative
Excited	Positive
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Relaxed	Positive
Relaxed	Positive
Relaxed	Positive
Excited	Positive
Excited	Positive
Excited	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Relaxed	Positive
Stressed	Negative
Excited	Positive
Relaxed	Positive
Stressed	Negative
Depressed	Negative
Relaxed	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Relaxed	Positive
Stressed	Negative
Excited	Positive
Stressed	Negative
Excited	Positive
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Stressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Relaxed	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Stressed	Negative
Relaxed	Positive
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (HA)	Neutral
Excited	Positive
Pos  Valence	Positive
Depressed	Negative
Relaxed	Positive
Excited	Positive
Relaxed	Positive
Depressed	Negative
Stressed	Negative
Neutral  (HA)	Neutral
Neutral	Neutral
Relaxed	Positive
Stressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Excited	Positive
Relaxed	Positive
Excited	Positive
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Stressed	Negative
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Excited	Positive
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Neutral	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Excited	Positive
Relaxed	Positive
Excited	Positive
Stressed	Negative
Neutral	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (HA)	Neutral
Depressed	Negative
Relaxed	Positive
Stressed	Negative
Excited	Positive
Depressed	Negative
Stressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Depressed	Negative
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Excited	Positive
Neutral	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Depressed	Negative
Neutral  (HA)	Neutral
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Stressed	Negative
Stressed	Negative
Stressed	Negative
Stressed	Negative
Relaxed	Positive
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral	Neutral
Depressed	Negative
Stressed	Negative
Stressed	Negative
Depressed	Negative
Depressed	Negative
Pos  Valence	Positive
Depressed	Negative
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Excited	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Depressed	Negative
Stressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Stressed	Negative
Depressed	Negative
Stressed	Negative
Stressed	Negative
Neutral  (HA)	Neutral
Stressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Stressed	Negative
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Relaxed	Positive
Depressed	Negative
Relaxed	Positive
Relaxed	Positive
Neutral  (HA)	Neutral
Stressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Excited	Positive
Relaxed	Positive
Neutral	Neutral
Depressed	Negative
Depressed	Negative
Relaxed	Positive
Relaxed	Positive
Relaxed	Positive
Stressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neg  Valence	Negative
Excited	Positive
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Stressed	Negative
Depressed	Negative
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Neutral	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Excited	Positive
Stressed	Negative
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral	Neutral
Stressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Relaxed	Positive
Stressed	Negative
Relaxed	Positive
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral	Neutral
Relaxed	Positive
Excited	Positive
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (HA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Relaxed	Positive
Neutral  (HA)	Neutral
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral  (HA)	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Stressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Depressed	Negative
Excited	Positive
Excited	Positive
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Neg  Valence	Negative
Neutral  (LA)	Neutral
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Relaxed	Positive
Relaxed	Positive
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Stressed	Negative
Stressed	Negative
Stressed	Negative
Depressed	Negative
Excited	Positive
Stressed	Negative
Excited	Positive
Stressed	Negative
Depressed	Negative
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral	Neutral
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Depressed	Negative
Depressed	Negative
Relaxed	Positive
Pos  Valence	Positive
Neutral	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral  (HA)	Neutral
Neutral  (LA)	Neutral
Pos  Valence	Positive
Depressed	Negative
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Excited	Positive
Neutral  (LA)	Neutral
Excited	Positive
Neutral  (LA)	Neutral
Excited	Positive
Depressed	Negative
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Depressed	Negative
Excited	Positive
Depressed	Negative
Excited	Positive
Neutral  (LA)	Neutral
Neutral  (LA)	Neutral
Relaxed	Positive
Neutral	Neutral
Depressed	Negative
Neutral  (LA)	Neutral
Neutral	Neutral
